id,qid1,qid2,answer1,answer2,is_duplicate
423,847,848,"Seorang pria berjanggut, mengenakan kemeja merah dengan lengan abu-abu dan sarung tangan kerja, menarik tali.",Seorang pria mengenakan kemeja hitam,0
424,849,850,"Seorang pria berjanggut, mengenakan kemeja merah dengan lengan abu-abu dan sarung tangan kerja, menarik tali.",Seorang pria sedang menarik tali.,1
425,851,852,"Seorang pria berjanggut, mengenakan kemeja merah dengan lengan abu-abu dan sarung tangan kerja, menarik tali.",Pria itu mampu menumbuhkan jenggot.,1
426,853,854,Seorang pria dengan rambut wajah dan kemeja merah dan abu-abu menarik-narik seutas tali.,Seorang pria telanjang di atas tempat tidur.,0
427,855,856,Seorang pria dengan rambut wajah dan kemeja merah dan abu-abu menarik-narik seutas tali.,Seorang pria memiliki rambut wajah.,1
428,857,858,Seorang wanita oriental setengah baya berjilbab hijau dan berkemeja biru memamerkan senyum lebarnya.,Wanita oriental paruh baya sedang menonton v,0
429,859,860,Seorang wanita oriental setengah baya berjilbab hijau dan berkemeja biru memamerkan senyum lebarnya.,Seorang wanita oriental paruh baya berjilbab hijau dan berkemeja biru memamerkan senyum lebarnya,1
430,861,862,Seorang wanita Asia dengan atasan biru dan jilbab hijau tersenyum lebar saat wanita lain mendayung perahu di latar belakang.,Seorang wanita Asia tersenyum saat seorang wanita lain mendayung.,1
431,863,864,Seorang wanita Asia dengan atasan biru dan jilbab hijau tersenyum lebar saat wanita lain mendayung perahu di latar belakang.,Seorang wanita Asia berlari dari seekor anjing.,0
432,865,866,Seorang pekerja kapal mengamankan tali.,Seorang pekerja sedang melakukan sesuatu pada perahu.,1
433,867,868,Seorang pekerja kapal mengamankan tali.,Pekerja perahu sedang berenang di lautan.,0
434,869,870,Seorang gadis kecil dengan kalung sedang berenang.,Seorang gadis gemuk sedang menyelam dari tepi,0
435,871,872,Seorang gadis kecil dengan kalung sedang berenang.,Seorang gadis kecil dengan kalung berada di dalam air,1
436,873,874,seorang pemain skateboard berseluncur di kolam renang.,Seekor skate berenang di kolam renang.,0
437,875,876,seorang pemain skateboard berseluncur di kolam renang.,Seorang skater berada di kolam renang.,1
438,877,878,"Sepasang suami-istri, yang tampaknya orang India atau Pakistan, berjalan di jalan setapak di samping badan air, sang ibu menggendong seorang anak dengan popok, sang ayah terbungkus selimut berlogo organisasi kemanusiaan ""Save the Children.""",Seorang pria terbungkus selimut UNICEF.,0
439,879,880,"Sepasang suami-istri, yang tampaknya orang India atau Pakistan, berjalan di jalan setapak di samping badan air, sang ibu menggendong seorang anak dengan popok, sang ayah terbungkus selimut berlogo organisasi kemanusiaan ""Save the Children.""",Sepasang suami-istri yang menggendong seorang anak sedang berjalan di sepanjang air.,1
440,881,882,"Ada seorang wanita yang menggendong bayi, bersama dengan seorang pria dengan tas save the children.",Sekelompok orang sedang melakukan possing untuk menambahkan.,1
441,883,884,"Ada seorang wanita yang menggendong bayi, bersama dengan seorang pria dengan tas save the children.",Seorang pria sedang menonton pesawat terbang.,0
442,885,886,"Sebuah keluarga dengan seorang bayi, sang ayah mengenakan tanda save the children.",Tiga orang dewasa digambarkan.,0
443,887,888,"Sebuah keluarga dengan seorang bayi, sang ayah mengenakan tanda save the children.",Seorang pria mengenakan sesuatu dengan tulisan di atasnya.,1
444,889,890,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,mereka mengendarai sepeda,0
445,891,892,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sebuah keluarga asing berjalan di jalan setapak tanah di sepanjang perairan.,1
446,893,894,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Keluarga sedang mengagumi air,1
447,895,896,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Orang-orang mengendarai mobil di jalan bebas hambatan.,0
448,897,898,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sekeluarga orang asing berenang di air.,0
449,899,900,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sekelompok penduduk setempat berlari di jalan setapak di samping sungai yang membeku.,0
450,901,902,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sekeluarga orang asing berjalan di tepi air.,1
451,903,904,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sebuah keluarga berjalan di sepanjang jalan setapak.,1
452,905,906,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Sebuah keluarga memainkan permainan papan di meja makan mereka.,0
453,907,908,Sebuah keluarga asing sedang berjalan di sepanjang jalan tanah di samping air.,Ada sebuah keluarga yang sedang berjalan-jalan di luar.,1
454,909,910,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Orang-orang sedang melihat patung di museum.,1
455,911,912,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Ada orang di samping patung.,1
456,913,914,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Orang-orang berdiri di dekat patung,1
457,915,916,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Tiga orang sedang melihat-lihat lukisan di pameran sekolah.,0
458,917,918,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Tidak ada yang berdiri.,0
459,919,920,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Seorang pria dan seorang wanita berdiri.,1
460,921,922,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Ini adalah patung tunggal.,0
461,923,924,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Pria dan wanita berdiri di tepi kolam renang.,0
462,925,926,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Ada scultupres di dekatnya.,1
463,927,928,"Seorang pria dan seorang wanita berdiri di samping patung-patung, berbicara, sementara pria lainnya melihat patung-patung lainnya.",Seorang pria dan seorang wanita sedang duduk.,0
464,929,930,Sekelompok wanita muda bergaun berjalan-jalan di trotoar.,semua gadis muda memenangkan hadiah pertama,0
465,931,932,Sekelompok wanita muda bergaun berjalan-jalan di trotoar.,"ada beberapa kelompok, salah satunya perempuan muda yang mengenakan gaun berjalan-jalan di jalan raya",1
466,933,934,Seorang pria yang mengenakan atasan bergaris-garis dan celana jeans melakukan trik skateboard di beberapa anak tangga sementara seorang pria yang membungkuk memotretnya.,seorang pria sedang memotret seorang pria yang sedang bermain skateboard.,1
467,935,936,Seorang pria yang mengenakan atasan bergaris-garis dan celana jeans melakukan trik skateboard di beberapa anak tangga sementara seorang pria yang membungkuk memotretnya.,seorang pria mengendarai skuternya sendirian,0
468,937,938,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria mengambil gambar seorang pemain skateboard yang sedang diambil oleh alien.,0
469,939,940,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Para fotografer mengabadikan seorang pemain skateboard pria yang sedang melakukan trik di dalam bangunan yang ditinggalkan.,0
470,941,942,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang wanita sedang bermain skateboard dengan pacarnya.,0
471,943,944,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria sedang mengambil gambar seorang pemain skateboard yang sedang melakukan trik.,1
472,945,946,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria memotret pernikahan.,0
473,947,948,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria sedang mengambil foto trik skateboard.,1
474,949,950,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Orang-orang mengambil foto di luar ruangan sementara seorang pria melakukan trik skateboard yang menarik.,1
475,951,952,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria sedang memotret pria lain.,1
476,953,954,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Dua orang pria sedang menuruni seluncuran air.,0
477,955,956,Seorang pria berjongkok di latar depan foto sambil memotret seorang pria yang sedang melakukan tendangan salto skateboard di udara di atas tangga pendek di luar ruangan.,Seorang pria memotret pemain skateboard yang sedang melakukan trik.,1
478,957,958,"Seorang pengendara sepeda motor berlari dengan sepeda motornya, sementara pengendara lain mengendarai sepeda motor di sekitarnya.",Orang-orang mengendarai mobil,0
479,959,960,"Seorang pengendara sepeda motor berlari dengan sepeda motornya, sementara pengendara lain mengendarai sepeda motor di sekitarnya.",Orang-orang memiliki sepeda,1
480,961,962,"Dua orang dengan sepeda, satu di depan berlari dengan sepeda dan satu lagi di belakang mengendarai sepeda.",Dua orang yang sedang makan es krim cone di mal.,0
481,963,964,"Dua orang dengan sepeda, satu di depan berlari dengan sepeda dan satu lagi di belakang mengendarai sepeda.",Satu orang berlari di samping sepedanya dengan orang yang mengendarai sepedanya di belakangnya.,1
482,965,966,Seorang pemuda melakukan trik di atas skateboard menuruni tangga sambil difoto.,Seorang pemuda melakukan roller blade melintasi jalan sambil difoto.,0
483,967,968,Seorang pemuda melakukan trik di atas skateboard menuruni tangga sambil difoto.,Seorang pria yang sedang difoto saat ia melakukan trik di atas skateboardnya menuruni tangga.,1
484,969,970,"Seorang wanita dengan kemeja bergaris hitam dan putih dan memegang buket bunga, terlihat serius melihat dua pria yang sedang berbicara di tangga.",Seorang wanita dengan wajah serius berdiri dengan dua orang di depan tangga di luar.,1
485,971,972,"Seorang wanita dengan kemeja bergaris hitam dan putih dan memegang buket bunga, terlihat serius melihat dua pria yang sedang berbicara di tangga.",Tiga orang berdiri di dalam ruangan dengan bunga di tangan mereka.,0
486,973,974,Seorang pria berjalan dengan bangga di jalan.,Pria itu sedang berada di teater menonton Avatar.,0
487,975,976,Seorang pria berjalan dengan bangga di jalan.,Seorang pria berada di luar.,1
488,977,978,Empat remaja laki-laki melakukan pelemparan meriam ke dalam kolam renang.,Sekelompok pemuda sedang mencipratkan banyak air.,1
489,979,980,Empat remaja laki-laki melakukan pelemparan meriam ke dalam kolam renang.,Beberapa anak laki-laki sedang makan pizza di restoran.,0
490,981,982,Tiga orang pria berdiri di atas rumput di tepi air sambil melihat sesuatu di atas meja.,Ketiga pria itu berada di luar.,1
491,983,984,Tiga orang pria berdiri di atas rumput di tepi air sambil melihat sesuatu di atas meja.,Ketiga pria itu berada di dalam ruangan bermain Foosball.,0
492,985,986,Seorang wanita berdiri di belakang pemanggang luar ruangan dengan sekeranjang makanan berwarna biru di tangannya.,Seorang wanita berdiri di belakang panggangan di luar dengan sekeranjang makanan berwarna biru di tangannya.,1
493,987,988,Seorang wanita berdiri di belakang pemanggang luar ruangan dengan sekeranjang makanan berwarna biru di tangannya.,Seorang wanita memegang keranjang biru penuh telur Paskah di luar gereja.,0
494,989,990,Land Rover berjalan melalui kolam yang dalam.,Sebuah mobil sedang berada di toko.,0
495,991,992,Land Rover berjalan melalui kolam yang dalam.,Sebuah mobil melaju di atas air.,1
496,993,994,banyak orang bersantai di halaman.,Sekelompok orang berada di luar.,1
497,995,996,banyak orang bersantai di halaman.,Orang-orang menonton tv di ruang tamu mereka.,0
498,997,998,Mobil yang tenggelam dalam air.,Sebuah mobil terendam banjir.,1
499,999,1000,Mobil yang tenggelam dalam air.,Sebuah truk melaju di jalan pedesaan di bawah sinar matahari.,0
500,1001,1002,Seorang pria mengenakan pakaian hitam sedang memainkan gitar listrik di sebuah konser.,Seorang pria sedang bermain gitar.,1
501,1003,1004,Seorang pria mengenakan pakaian hitam sedang memainkan gitar listrik di sebuah konser.,Seorang pria sedang bermain piano.,0
502,1005,1006,Seorang pria dengan rambut liar mengguncang pertunjukan dengan memainkan gitar di tengah panggung.,Pria botak itu memainkan drum.,0
503,1007,1008,Seorang pria dengan rambut liar mengguncang pertunjukan dengan memainkan gitar di tengah panggung.,Seorang pria berdiri di atas panggung dengan gitarnya.,1
504,1009,1010,wanita dan anak di atas mobil troli berlabel Powell dan market dan bay dan taylor,Wanita itu berada di atas troli.,1
505,1011,1012,wanita dan anak di atas mobil troli berlabel Powell dan market dan bay dan taylor,Wanita dan anak itu berada di kereta bawah tanah.,0
506,1013,1014,"Dua wanita profesional medis, satu orang Afrika-Amerika & satu orang kulit putih, sedang memeriksa dokumen di rumah sakit.",Rekan kerja meninggalkan pekerjaan dan sedang berkendara untuk makan siang.,0
507,1015,1016,"Dua wanita profesional medis, satu orang Afrika-Amerika & satu orang kulit putih, sedang memeriksa dokumen di rumah sakit.",Ada orang yang sedang bekerja.,1
508,1017,1018,Dua orang wanita sedang membaca binder.,Para gadis sedang menonton film.,0
509,1019,1020,Dua orang wanita sedang membaca binder.,Beberapa wanita sedang membaca.,1
510,1021,1022,Seorang pria di kejauhan berjalan melewati dinding bata yang dicat dengan kata-kata dan grafiti.,Seorang pria duduk dan membaca grafiti di dinding.,0
511,1023,1024,Seorang pria di kejauhan berjalan melewati dinding bata yang dicat dengan kata-kata dan grafiti.,Grafffiti pada dinding bata.,1
512,1025,1026,Seorang wanita dan seorang anak berpegangan pada pagar saat berada di atas troli.,Orang-orang tidak memegang apa pun.,0
513,1027,1028,Seorang wanita dan seorang anak berpegangan pada pagar saat berada di atas troli.,Orang-orang berpegangan pada rel.,1
514,1029,1030,Seorang pria berkemeja polo bergaris sedang menunjuk dan tersenyum.,Pria itu sedang berenang,0
515,1031,1032,Seorang pria berkemeja polo bergaris sedang menunjuk dan tersenyum.,Pria itu tampak bahagia,1
